file,class,method,variable,usage
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\function\SqlFunctionProperties.java,com.facebook.presto.common.function.SqlFunctionProperties$Builder,build/0,legacyRowFieldOrdinalAccessEnabled,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\function\SqlFunctionProperties.java,com.facebook.presto.common.function.SqlFunctionProperties$Builder,setSessionUser/1[java.lang.String],sessionUser,3
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\function\SqlFunctionProperties.java,com.facebook.presto.common.function.SqlFunctionProperties$Builder,setLegacyTimestamp/1[boolean],legacyTimestamp,3
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-delta\src\main\java\com\facebook\presto\delta\DeltaTableLayoutHandle.java,com.facebook.presto.delta.DeltaTableLayoutHandle,getPredicateText/0,predicateText,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-delta\src\main\java\com\facebook\presto\delta\DeltaTableLayoutHandle.java,com.facebook.presto.delta.DeltaTableLayoutHandle,"DeltaTableLayoutHandle/3[com.facebook.presto.delta.DeltaTableHandle,com.facebook.presto.common.predicate.TupleDomain<com.facebook.presto.delta.DeltaColumnHandle>,java.util.Optional<java.lang.String>]",predicateText,3
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-delta\src\main\java\com\facebook\presto\delta\DeltaTableLayoutHandle.java,com.facebook.presto.delta.DeltaTableLayoutHandle,"DeltaTableLayoutHandle/3[com.facebook.presto.delta.DeltaTableHandle,com.facebook.presto.common.predicate.TupleDomain<com.facebook.presto.delta.DeltaColumnHandle>,java.util.Optional<java.lang.String>]",predicate,3
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-delta\src\main\java\com\facebook\presto\delta\DeltaTableLayoutHandle.java,com.facebook.presto.delta.DeltaTableLayoutHandle,"DeltaTableLayoutHandle/3[com.facebook.presto.delta.DeltaTableHandle,com.facebook.presto.common.predicate.TupleDomain<com.facebook.presto.delta.DeltaColumnHandle>,java.util.Optional<java.lang.String>]",table,3
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-delta\src\main\java\com\facebook\presto\delta\DeltaTableLayoutHandle.java,com.facebook.presto.delta.DeltaTableLayoutHandle,equals/1[java.lang.Object],predicate,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-delta\src\main\java\com\facebook\presto\delta\DeltaTableLayoutHandle.java,com.facebook.presto.delta.DeltaTableLayoutHandle,equals/1[java.lang.Object],table,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-delta\src\main\java\com\facebook\presto\delta\DeltaTableLayoutHandle.java,com.facebook.presto.delta.DeltaTableLayoutHandle,getPredicate/0,predicate,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-delta\src\main\java\com\facebook\presto\delta\DeltaTableLayoutHandle.java,com.facebook.presto.delta.DeltaTableLayoutHandle,toString/0,predicateText,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-delta\src\main\java\com\facebook\presto\delta\DeltaTableLayoutHandle.java,com.facebook.presto.delta.DeltaTableLayoutHandle,toString/0,table,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-delta\src\main\java\com\facebook\presto\delta\DeltaTableLayoutHandle.java,com.facebook.presto.delta.DeltaTableLayoutHandle,hashCode/0,predicate,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-delta\src\main\java\com\facebook\presto\delta\DeltaTableLayoutHandle.java,com.facebook.presto.delta.DeltaTableLayoutHandle,hashCode/0,table,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-delta\src\main\java\com\facebook\presto\delta\DeltaTableLayoutHandle.java,com.facebook.presto.delta.DeltaTableLayoutHandle,getTable/0,table,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\MapType.java,com.facebook.presto.common.type.MapType,getValueType/0,valueType,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\MapType.java,com.facebook.presto.common.type.MapType,getKeyBlockEquals/0,keyBlockEquals,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\MapType.java,com.facebook.presto.common.type.MapType,getTypeSignature/0,typeSignature,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\MapType.java,com.facebook.presto.common.type.MapType,getKeyBlockHashCode/0,keyBlockHashCode,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\MapType.java,com.facebook.presto.common.type.MapType,"createBlockBuilder/2[com.facebook.presto.common.type.BlockBuilderStatus,int]",EXPECTED_BYTES_PER_ENTRY,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\MapType.java,com.facebook.presto.common.type.MapType,"hash/2[com.facebook.presto.common.type.Block,int]",valueType,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\MapType.java,com.facebook.presto.common.type.MapType,"hash/2[com.facebook.presto.common.type.Block,int]",keyType,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\MapType.java,com.facebook.presto.common.type.MapType,getDisplayName/0,valueType,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\MapType.java,com.facebook.presto.common.type.MapType,getDisplayName/0,keyType,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\MapType.java,com.facebook.presto.common.type.MapType,"createBlockBuilder/3[com.facebook.presto.common.type.BlockBuilderStatus,int,int]",keyBlockHashCode,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\MapType.java,com.facebook.presto.common.type.MapType,"createBlockBuilder/3[com.facebook.presto.common.type.BlockBuilderStatus,int,int]",valueType,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\MapType.java,com.facebook.presto.common.type.MapType,"createBlockBuilder/3[com.facebook.presto.common.type.BlockBuilderStatus,int,int]",keyBlockEquals,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\MapType.java,com.facebook.presto.common.type.MapType,"createBlockBuilder/3[com.facebook.presto.common.type.BlockBuilderStatus,int,int]",keyType,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\MapType.java,com.facebook.presto.common.type.MapType,isComparable/0,valueType,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\MapType.java,com.facebook.presto.common.type.MapType,"equalTo/4[com.facebook.presto.common.type.Block,int,com.facebook.presto.common.type.Block,int]",MAP_NULL_ELEMENT_MSG,2
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\MapType.java,com.facebook.presto.common.type.MapType,"equalTo/4[com.facebook.presto.common.type.Block,int,com.facebook.presto.common.type.Block,int]",valueType,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\MapType.java,com.facebook.presto.common.type.MapType,"equalTo/4[com.facebook.presto.common.type.Block,int,com.facebook.presto.common.type.Block,int]",keyType,2
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\MapType.java,com.facebook.presto.common.type.MapType,"MapType/4[com.facebook.presto.common.type.Type,com.facebook.presto.common.type.Type,java.lang.invoke.MethodHandle,java.lang.invoke.MethodHandle]",keyBlockHashCode,4
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\MapType.java,com.facebook.presto.common.type.MapType,"MapType/4[com.facebook.presto.common.type.Type,com.facebook.presto.common.type.Type,java.lang.invoke.MethodHandle,java.lang.invoke.MethodHandle]",typeSignature,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\MapType.java,com.facebook.presto.common.type.MapType,"MapType/4[com.facebook.presto.common.type.Type,com.facebook.presto.common.type.Type,java.lang.invoke.MethodHandle,java.lang.invoke.MethodHandle]",valueType,4
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\MapType.java,com.facebook.presto.common.type.MapType,"MapType/4[com.facebook.presto.common.type.Type,com.facebook.presto.common.type.Type,java.lang.invoke.MethodHandle,java.lang.invoke.MethodHandle]",keyBlockEquals,3
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\MapType.java,com.facebook.presto.common.type.MapType,"MapType/4[com.facebook.presto.common.type.Type,com.facebook.presto.common.type.Type,java.lang.invoke.MethodHandle,java.lang.invoke.MethodHandle]",keyType,6
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\MapType.java,com.facebook.presto.common.type.MapType,makeSignature/0,valueType,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\MapType.java,com.facebook.presto.common.type.MapType,makeSignature/0,keyType,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\MapType.java,com.facebook.presto.common.type.MapType,getKeyType/0,keyType,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\MapType.java,com.facebook.presto.common.type.MapType,"getObjectValue/3[com.facebook.presto.common.function.SqlFunctionProperties,com.facebook.presto.common.type.Block,int]",valueType,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\type\MapType.java,com.facebook.presto.common.type.MapType,"getObjectValue/3[com.facebook.presto.common.function.SqlFunctionProperties,com.facebook.presto.common.type.Block,int]",keyType,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\block\VariableWidthBlock.java,com.facebook.presto.common.block.VariableWidthBlock,getIntUnchecked/1[int],offsets,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\block\VariableWidthBlock.java,com.facebook.presto.common.block.VariableWidthBlock,"copyPositions/3[int[],int,int]",valueIsNull,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\block\VariableWidthBlock.java,com.facebook.presto.common.block.VariableWidthBlock,"copyPositions/3[int[],int,int]",slice,2
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\block\VariableWidthBlock.java,com.facebook.presto.common.block.VariableWidthBlock,getPositionOffset/1[int],offsets,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\block\VariableWidthBlock.java,com.facebook.presto.common.block.VariableWidthBlock,getPositionOffset/1[int],arrayOffset,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\block\VariableWidthBlock.java,com.facebook.presto.common.block.VariableWidthBlock,"copyRegion/2[int,int]",offsets,3
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\block\VariableWidthBlock.java,com.facebook.presto.common.block.VariableWidthBlock,"copyRegion/2[int,int]",slice,2
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\block\VariableWidthBlock.java,com.facebook.presto.common.block.VariableWidthBlock,"copyRegion/2[int,int]",valueIsNull,3
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\block\VariableWidthBlock.java,com.facebook.presto.common.block.VariableWidthBlock,"copyRegion/2[int,int]",arrayOffset,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\block\VariableWidthBlock.java,com.facebook.presto.common.block.VariableWidthBlock,"getSliceUnchecked/3[int,int,int]",slice,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\block\VariableWidthBlock.java,com.facebook.presto.common.block.VariableWidthBlock,"getSliceUnchecked/3[int,int,int]",offsets,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\block\VariableWidthBlock.java,com.facebook.presto.common.block.VariableWidthBlock,isEntryNull/1[int],valueIsNull,2
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\block\VariableWidthBlock.java,com.facebook.presto.common.block.VariableWidthBlock,isEntryNull/1[int],arrayOffset,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\block\VariableWidthBlock.java,com.facebook.presto.common.block.VariableWidthBlock,"getPositionsSizeInBytes/2[boolean[],int]",offsets,2
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\block\VariableWidthBlock.java,com.facebook.presto.common.block.VariableWidthBlock,"getPositionsSizeInBytes/2[boolean[],int]",positionCount,2
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\block\VariableWidthBlock.java,com.facebook.presto.common.block.VariableWidthBlock,"getPositionsSizeInBytes/2[boolean[],int]",arrayOffset,2
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\block\VariableWidthBlock.java,com.facebook.presto.common.block.VariableWidthBlock,"getLongUnchecked/2[int,int]",offsets,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\block\VariableWidthBlock.java,com.facebook.presto.common.block.VariableWidthBlock,appendNull/0,valueIsNull,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\block\VariableWidthBlock.java,com.facebook.presto.common.block.VariableWidthBlock,appendNull/0,offsets,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\block\VariableWidthBlock.java,com.facebook.presto.common.block.VariableWidthBlock,appendNull/0,slice,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\block\VariableWidthBlock.java,com.facebook.presto.common.block.VariableWidthBlock,appendNull/0,positionCount,3
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\block\VariableWidthBlock.java,com.facebook.presto.common.block.VariableWidthBlock,appendNull/0,arrayOffset,3
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\presto\presto-common\src\main\java\com\facebook\presto\common\block\VariableWidthBlock.java,com.facebook.presto.common.block.VariableWidthBlock,"getRegionSizeInBytes/2[int,int]",offsets,2
