file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-core\src\main\java\org\apache\nifi\controller\state\SortedStateUtils.java,org.apache.nifi.controller.state.SortedStateUtils$Anonymous1,anonymous,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-core\src\main\java\org\apache\nifi\parameter\GhostParameterProvider.java,org.apache.nifi.parameter.GhostParameterProvider,class,10,11,1,10,11,1,0,13,47,0.8181818,0.08888889,0.08888889,11,0,10,1,0,0,10,0,0,0,3,0,0,3,0,0,0,0,2,37,6,0,0,0,0,7,0,3,2,3,0,0,0,0,48,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-elasticsearch-bundle\nifi-elasticsearch-client-service\src\test\java\org\apache\nifi\elasticsearch\integration\AbstractElasticsearch_IT.java,org.apache.nifi.elasticsearch.integration.AbstractElasticsearch_IT,class,6,8,2,6,2,2,2,9,1,0.5,0.0,0.0,2,1,0,0,0,2,2,0,0,0,2,1,0,0,0,2,1,0,3,32,0,0,0,0,0,16,0,3,0,2,0,0,0,0,28,1024,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-core\src\main\java\org\apache\nifi\controller\queue\clustered\partition\FirstNodePartitioner.java,org.apache.nifi.controller.queue.clustered.partition.FirstNodePartitioner,class,3,3,0,3,4,1,0,0,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,1,0,0,0,0,0,0,0,19,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-enrich-bundle\nifi-enrich-processors\src\main\java\org\apache\nifi\processors\enrich\QueryWhois.java,org.apache.nifi.processors.enrich.QueryWhois,class,19,21,2,19,32,3,0,48,7,0.6969697,0.04761905,0.04761905,6,0,3,0,3,0,7,0,0,0,11,10,8,3,0,0,10,0,2,136,7,2,3,1,0,58,6,41,5,33,4,0,0,0,200,1,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-extension-utils\nifi-dbcp-base\src\main\java\org\apache\nifi\dbcp\utils\DefaultDataSourceValues.java,org.apache.nifi.dbcp.utils.DefaultDataSourceValues,enum,0,2,2,0,3,1,0,1,0,0.0,1.0,1.0,3,0,2,0,0,1,3,0,0,0,1,0,0,1,0,0,1,0,1,23,2,0,0,0,0,8,0,1,0,1,0,2,0,0,33,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-components\src\main\java\org\apache\nifi\controller\repository\io\FlowFileAccessOutputStream.java,org.apache.nifi.controller.repository.io.FlowFileAccessOutputStream,class,3,4,1,3,12,3,0,5,0,0.083333336,1.0,1.0,6,0,6,0,0,0,6,0,0,0,2,0,0,2,0,0,2,0,0,53,0,0,0,6,0,4,0,2,4,2,1,0,0,0,62,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-azure-bundle\nifi-azure-processors\src\test\java\org\apache\nifi\processors\azure\storage\TestAbstractAzureDataLakeStorage.java,org.apache.nifi.processors.azure.storage.TestAbstractAzureDataLakeStorage,class,5,5,0,5,11,1,0,11,0,0.0,1.0,1.0,11,0,11,0,0,0,11,0,0,0,1,0,0,1,0,0,0,0,0,53,0,0,0,0,0,12,0,2,0,2,0,0,0,0,46,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-bootstrap\src\main\java\org\apache\nifi\bootstrap\NiFiListener.java,org.apache.nifi.bootstrap.NiFiListener$Listener,innerclass,1,1,0,1,9,1,0,9,0,0.25,1.0,1.0,3,0,3,0,0,0,3,0,0,0,4,0,0,4,0,0,3,0,1,73,2,1,0,3,0,1,2,6,1,5,4,2,0,0,33,2,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-expression-language\src\main\java\org\apache\nifi\attribute\expression\language\StandardPropertyValue.java,org.apache.nifi.attribute.expression.language.StandardPropertyValue,class,23,24,1,23,58,1,0,33,60,0.74482757,0.42610836,0.4679803,29,0,29,0,0,0,29,0,0,0,5,0,0,5,0,0,5,0,8,144,35,1,20,0,6,9,0,11,2,11,3,0,0,0,130,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-properties\src\test\java\org\apache\nifi\util\NiFiPropertiesTest.java,org.apache.nifi.util.NiFiPropertiesTest,class,3,4,1,3,30,1,0,52,351,0.0,0.0,0.0,27,0,25,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,13,276,1,2,0,1,0,61,9,68,0,62,1,9,0,5,121,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\minifi\minifi-nar-bundles\minifi-framework-bundle\minifi-framework\minifi-framework-core\src\main\java\org\apache\nifi\minifi\status\StatusConfigReporter.java,org.apache.nifi.minifi.status.StatusConfigReporter$RequestItem,innerclass,0,0,0,0,3,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,4,0,0,4,0,0,1,0,2,22,0,0,1,0,0,2,6,8,0,6,1,0,0,0,39,10,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-authorization\src\main\java\org\apache\nifi\authorization\resource\DataTransferAuthorizable.java,org.apache.nifi.authorization.resource.DataTransferAuthorizable,class,5,5,0,5,3,2,0,2,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,1,0,0,0,0,1,1,0,1,13,2,0,0,0,0,0,0,1,0,1,0,0,0,0,15,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-api\src\test\java\org\apache\nifi\time\TestDurationFormat.java,org.apache.nifi.time.TestDurationFormat,class,8,8,0,8,33,1,0,18,528,0.0,0.0,0.0,33,11,21,11,0,1,22,0,0,0,0,0,0,0,0,0,0,0,33,107,11,0,0,0,3,59,118,6,24,6,0,0,0,5,89,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-web-client-api\src\main\java\org\apache\nifi\web\client\api\HttpResponseStatus.java,org.apache.nifi.web.client.api.HttpResponseStatus,enum,0,1,1,0,2,1,0,0,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,8,1,0,0,0,0,0,13,1,0,1,0,0,0,0,36,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-api\src\main\java\org\apache\nifi\processor\ProcessSession.java,org.apache.nifi.processor.ProcessSession,interface,12,16,4,12,47,1,0,1,1081,0.0,0.0,0.0,47,0,0,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-write-ahead-log\src\test\java\org\apache\nifi\wali\TestBlockingQueuePool.java,org.apache.nifi.wali.TestBlockingQueuePool,class,2,2,0,2,14,1,0,8,0,0.0,1.0,1.0,4,0,4,0,0,0,4,0,0,0,1,1,0,1,0,0,1,0,0,64,0,8,2,0,0,0,15,24,0,22,3,0,0,1,42,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-azure-bundle\nifi-azure-reporting-task\src\test\java\org\apache\nifi\reporting\azure\loganalytics\TestAzureLogAnalyticsProvenanceReportingTask.java,org.apache.nifi.reporting.azure.loganalytics.TestAzureLogAnalyticsProvenanceReportingTask,class,6,6,0,6,3,1,0,12,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,43,0,0,0,0,0,25,3,20,1,20,0,0,0,0,27,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-core\src\test\java\org\apache\nifi\controller\leader\election\TestCuratorACLProviderFactory.java,org.apache.nifi.controller.leader.election.TestCuratorACLProviderFactory,class,9,10,1,9,5,1,0,14,0,0.1,1.0,1.0,5,0,5,0,0,0,5,0,0,0,2,0,0,1,0,1,1,0,0,67,0,0,0,0,0,31,4,22,0,22,0,0,0,0,39,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-framework-api\src\main\java\org\apache\nifi\authorization\UserAndGroups.java,org.apache.nifi.authorization.UserAndGroups$Anonymous1,anonymous,2,2,0,2,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-extension-utils\nifi-hadoop-utils\src\main\java\org\apache\nifi\hadoop\KerberosKeytabSPNegoScheme.java,org.apache.nifi.hadoop.KerberosKeytabSPNegoScheme,class,5,6,1,5,3,2,0,7,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,1,1,1,0,4,0,4,1,1,0,0,44,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-core\src\main\java\org\apache\nifi\controller\repository\crypto\EncryptedFileSystemRepository.java,org.apache.nifi.controller.repository.crypto.EncryptedFileSystemRepository$EncryptedContentRepositoryOutputStream,innerclass,10,10,0,10,13,3,0,15,25,0.55,0.10714286,0.10714286,10,0,7,2,0,1,8,0,0,6,2,0,0,2,0,0,0,0,2,61,2,0,0,1,0,5,5,9,4,4,1,0,0,0,72,2,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-utils\src\main\java\org\apache\nifi\stream\io\NonFlushableOutputStream.java,org.apache.nifi.stream.io.NonFlushableOutputStream,class,1,2,1,1,6,3,0,4,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-flowfile-repo-serialization\src\main\java\org\apache\nifi\controller\repository\SerializedRepositoryRecord.java,org.apache.nifi.controller.repository.SerializedRepositoryRecord,interface,3,16,13,3,8,1,0,0,28,0.0,0.0,0.0,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\minifi\minifi-bootstrap\src\main\java\org\apache\nifi\minifi\bootstrap\configuration\ingestors\RestChangeIngestor.java,org.apache.nifi.minifi.bootstrap.configuration.ingestors.RestChangeIngestor,class,17,21,4,17,18,2,0,57,0,0.83809525,0.7619048,1.0,10,0,6,3,0,1,7,0,0,0,21,18,15,6,0,0,19,0,8,183,3,0,1,4,1,34,3,37,13,37,3,0,1,4,137,1,6
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-core\src\main\java\org\apache\nifi\controller\queue\clustered\partition\QueuePartition.java,org.apache.nifi.controller.queue.clustered.partition.QueuePartition,interface,8,17,9,8,13,1,0,0,78,0.0,0.0,0.0,13,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-client-dto\src\main\java\org\apache\nifi\web\api\dto\util\ParseDefaultingDateTimeFormatter.java,org.apache.nifi.web.api.dto.util.ParseDefaultingDateTimeFormatter,class,1,2,1,1,4,1,0,8,0,0.16666667,1.0,1.0,2,0,2,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,1,35,2,0,1,0,0,0,0,8,0,8,1,0,1,0,110,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-client-dto\src\main\java\org\apache\nifi\web\api\entity\FlowEntity.java,org.apache.nifi.web.api.entity.FlowEntity,class,3,4,1,3,2,2,0,0,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,1,0,1,0,1,0,0,0,0,35,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-core-api\src\main\java\org\apache\nifi\controller\PropertyConfiguration.java,org.apache.nifi.controller.PropertyConfiguration,class,7,15,8,7,14,1,0,8,0,0.7142857,0.5714286,1.0,7,0,7,0,0,0,7,0,0,0,6,1,1,5,0,0,5,0,4,77,12,0,5,0,1,0,0,10,0,10,1,0,1,0,37,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-cluster\src\main\java\org\apache\nifi\cluster\manager\ProcessorsEntityMerger.java,org.apache.nifi.cluster.manager.ProcessorsEntityMerger,class,3,3,0,3,2,1,0,3,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,8,0,1,0,0,0,0,0,1,0,1,1,0,0,0,20,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-core\src\test\java\org\apache\nifi\controller\status\history\VolatileComponentStatusRepositoryForNodeTest.java,org.apache.nifi.controller.status.history.VolatileComponentStatusRepositoryForNodeTest,class,9,10,1,9,5,2,0,38,1,0.0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,76,2,2,1,0,0,0,61,19,9,19,2,0,0,0,42,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-core\src\main\java\org\apache\nifi\cluster\DisconnectionException.java,org.apache.nifi.cluster.DisconnectionException,class,0,0,0,0,4,4,0,0,6,1.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,1,0,1,0,0,1,0,0,14,0,0,0,0,0,0,1,1,0,1,0,0,0,0,20,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-client-dto\src\main\java\org\apache\nifi\web\api\dto\BulletinQueryDTO.java,org.apache.nifi.web.api.dto.BulletinQueryDTO,class,2,2,0,2,12,1,0,0,54,0.8333333,0.09090909,0.09090909,12,0,12,0,0,0,12,0,0,0,6,0,0,6,0,0,0,0,0,44,6,0,0,0,0,8,0,6,1,6,0,0,0,0,65,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\minifi\minifi-bootstrap\src\main\java\org\apache\nifi\minifi\bootstrap\configuration\ListenerHandleResult.java,org.apache.nifi.minifi.bootstrap.configuration.ListenerHandleResult,class,2,8,6,2,8,1,0,2,0,0.33333334,0.8,1.0,6,0,6,0,0,0,6,0,0,0,2,0,0,2,0,0,2,0,0,29,5,0,2,0,0,2,0,4,2,2,1,0,0,0,26,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-security-cert-builder\src\test\java\org\apache\nifi\security\cert\builder\StandardCertificateBuilderTest.java,org.apache.nifi.security.cert.builder.StandardCertificateBuilderTest,class,5,6,1,5,8,1,0,40,8,0.7777778,1.0,1.0,8,1,0,4,0,4,4,0,0,0,18,18,0,18,0,0,16,0,5,89,0,0,0,0,0,7,6,37,0,37,0,0,0,0,78,0,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-cluster\src\test\java\org\apache\nifi\cluster\coordination\heartbeat\TestAbstractHeartbeatMonitor.java,org.apache.nifi.cluster.coordination.heartbeat.TestAbstractHeartbeatMonitor$ClusterCoordinatorAdapter,innerclass,13,13,0,13,34,1,0,28,416,0.8030303,0.10606061,0.10606061,33,0,32,0,0,1,33,0,0,12,2,0,0,2,0,0,2,0,5,102,19,1,0,0,0,0,0,3,0,7,1,0,0,4,74,10,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-core-api\src\main\java\org\apache\nifi\controller\scheduling\SchedulingAgent.java,org.apache.nifi.controller.scheduling.SchedulingAgent,interface,3,16,13,3,12,1,0,0,66,0.0,0.0,0.0,12,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-cluster\src\main\java\org\apache\nifi\cluster\manager\DocumentedTypesMerger.java,org.apache.nifi.cluster.manager.DocumentedTypesMerger,class,2,9,7,2,2,1,0,2,1,0.0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,1,0,0,1,17,17,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-aws-bundle\nifi-aws-processors\src\test\java\org\apache\nifi\processors\aws\sqs\TestPutSQS.java,org.apache.nifi.processors.aws.sqs.TestPutSQS$Anonymous1,anonymous,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-site-to-site-client\src\main\java\org\apache\nifi\remote\client\socket\EndpointConnection.java,org.apache.nifi.remote.client.socket.EndpointConnection,class,3,6,3,3,6,1,0,1,7,0.6666667,0.26666668,0.46666667,6,0,6,0,0,0,6,0,0,0,4,0,0,4,0,0,3,0,1,26,4,0,0,0,0,0,0,4,0,4,0,0,0,0,18,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-extension-utils\nifi-put-pattern\src\main\java\org\apache\nifi\processor\util\pattern\ErrorTypes.java,org.apache.nifi.processor.util.pattern.ErrorTypes,enum,3,6,3,3,4,1,0,0,0,0.25,0.8333333,1.0,4,0,3,0,0,1,4,0,0,0,2,0,0,2,0,0,2,0,0,53,3,0,0,0,0,0,0,2,0,2,0,0,3,0,89,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-core\src\main\java\org\apache\nifi\controller\repository\StandardContentRepositoryContext.java,org.apache.nifi.controller.repository.StandardContentRepositoryContext,class,3,6,3,3,3,1,0,0,0,0.33333334,0.6666667,1.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,14,2,0,0,0,0,0,0,2,0,2,0,0,0,0,12,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-schema-utils\src\main\java\org\apache\nifi\repository\schema\FieldCache.java,org.apache.nifi.repository.schema.FieldCache,interface,0,2,2,0,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-xml-processing\src\test\java\org\apache\nifi\xml\processing\transform\StandardTransformProviderTest.java,org.apache.nifi.xml.processing.transform.StandardTransformProviderTest,class,6,7,1,6,4,1,0,16,6,0.75,0.0,0.0,4,0,0,1,0,3,3,0,0,0,1,1,0,1,0,0,1,0,3,38,0,0,0,3,0,1,0,15,0,15,1,0,0,1,39,0,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-client-dto\src\main\java\org\apache\nifi\web\api\dto\ControllerConfigurationDTO.java,org.apache.nifi.web.api.dto.ControllerConfigurationDTO,class,2,2,0,2,2,1,0,0,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,2,0,1,0,1,0,0,0,0,29,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-site-to-site-client\src\main\java\org\apache\nifi\remote\io\http\HttpOutput.java,org.apache.nifi.remote.io.http.HttpOutput,class,3,7,4,3,6,1,0,2,0,0.375,0.6666667,1.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,22,3,0,2,0,0,0,1,2,0,2,1,0,0,0,22,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-amqp-bundle\nifi-amqp-processors\src\main\java\org\apache\nifi\amqp\processors\AMQPConsumer.java,org.apache.nifi.amqp.processors.AMQPConsumer,class,8,12,4,8,10,2,0,14,0,0.625,0.53333336,1.0,6,0,4,0,0,2,6,0,0,0,4,0,0,4,0,0,4,0,0,77,4,1,1,3,1,8,1,6,2,6,3,1,0,0,82,16,3
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\minifi\minifi-commons\minifi-flow-status-report\src\main\java\org\apache\nifi\minifi\commons\status\controllerservice\ControllerServiceHealth.java,org.apache.nifi.minifi.commons.status.controllerservice.ControllerServiceHealth,class,2,6,4,2,19,1,0,8,27,0.7,0.2,0.46666667,10,0,10,0,0,0,10,0,0,0,3,0,0,3,0,0,0,0,0,42,10,0,10,0,2,4,6,7,6,5,1,0,0,0,28,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-core\src\main\java\org\apache\nifi\diagnostics\bootstrap\shell\command\GetDiskLayoutCommand.java,org.apache.nifi.diagnostics.bootstrap.shell.command.GetDiskLayoutCommand,class,2,3,1,2,1,2,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,6,6,0,6,0,0,6,0,1,11,0,0,0,0,0,16,0,6,1,6,0,0,0,0,49,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-avro-bundle\nifi-avro-processors\src\test\java\org\apache\nifi\processors\avro\TestSplitAvro.java,org.apache.nifi.processors.avro.TestSplitAvro,class,15,16,1,15,27,1,0,44,3,0.70535713,0.6545454,0.6545454,14,0,10,3,0,1,11,0,0,0,8,6,0,2,0,6,6,0,2,229,0,10,1,6,0,38,50,51,1,49,4,1,0,1,86,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-extension-utils\nifi-record-utils\nifi-hadoop-record-utils\src\main\java\org\apache\nifi\processors\hadoop\exception\FailureException.java,org.apache.nifi.processors.hadoop.exception.FailureException,class,0,3,3,0,2,3,2,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\c2\c2-client-bundle\c2-client-service\src\main\java\org\apache\nifi\c2\client\service\operation\C2OperationHandlerProvider.java,org.apache.nifi.c2.client.service.operation.C2OperationHandlerProvider,class,6,11,5,6,5,1,0,24,0,0.33333334,1.0,1.0,3,0,3,0,0,0,3,0,0,0,2,1,0,2,0,0,2,0,3,26,2,1,0,0,0,1,0,5,0,9,1,0,0,4,22,1,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-box-bundle\nifi-box-services-api\src\main\java\org\apache\nifi\box\controllerservices\BoxClientService.java,org.apache.nifi.box.controllerservices.BoxClientService,interface,4,12,8,4,1,1,0,6,0,1.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,3,0,1,0,1,0,0,0,0,37,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-couchbase-bundle\nifi-couchbase-processors\src\main\java\org\apache\nifi\processors\couchbase\ErrorHandlingStrategy.java,org.apache.nifi.processors.couchbase.ErrorHandlingStrategy$Result,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-administration\src\test\java\org\apache\nifi\admin\service\EntityStoreAuditServiceTest.java,org.apache.nifi.admin.service.EntityStoreAuditServiceTest,class,20,21,1,20,19,1,0,71,0,0.8263305,1.0,1.0,17,0,0,3,0,14,14,0,0,0,21,19,0,20,0,1,19,0,13,267,1,2,0,1,0,12,9,95,0,96,1,0,0,1,90,0,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-components\src\main\java\org\apache\nifi\controller\lifecycle\TaskTermination.java,org.apache.nifi.controller.lifecycle.TaskTermination,interface,0,7,7,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0
